## This is a hack 
## all the dates are given as the current year (now 2021) so they will show up as comparison
20210331	110
20210404	109.9
20210412	109.5
20210417	105.9
20210418	105.6
20210419	105.2
20210421	105.2
20210422	105.0
20210422	104.1
20210423	104.1
20210425	104.2
20210426	103.8
20210427	103.3
20210428	102.8
20210429	103.1
20210501	101.9
20210503	102.5
20210504	102.2
20210505	102.2
20210506	101.2
20210507	101.5
20210508	100.8
20210509	101.1
20210510	100.4
20210511	100.5
20210512	100.1
20210514	99.7
20210517	100.1
20210519	99.8
20210521	99.8
20210522	99.1
20210523	99.6
20210524	99.0
20210525	99.3
20210526	98.7
20210528	98.0
20210529	98.0
20210530	98.2
20210531	98.7
20210601      98.0
20210602	96.9
20210604	96.9
20210605	96.8
20210606	96.8
20210607	96.7
20210611	99.00
20210612	97.7
20210613	97.1
20210614	97.0
20210615	97.1
20210616	95.7
20210617	95.9
20210618	96.0
20210619	95.2
20210620	95.0
20210621	94.6
20210622	93.7
20210623	95.0
20210624	94.6
20210625	93.7
20210626	94.0
20210627	94.1
20210628	94.1
20210629	93.1
20210701	92.8
20210702	92.8
20210703	92.8
20210704	92.6
20210706	92.7
20210707	92.4
20210708	92.3
20210710	92.3
20210711	92.3
20210712	92.1
20210722	92.4
20210722	92.1
20210723	91.9
20210724	91.5
20210725	91.9
20210726	92.5
20210727	92.2
20210728	90.9
20210729	91.3
20210730	91.8
20210802	91.5
20210802	91.1
20210803	91.5
20210806	92.5
20210807	91.1
20210808	90.7
20210809	91.4
20210810	90.3
20210811	89.8
20210813      90.2
20210814	89.7
20210815	89.6
20210816	89.1
20210817	89.4
20210818	90.0
20210819	90.0
20210820	90.3
20210820	89.7
20210820	89.1
20210823	88.7
20210824	88.7
20210824	88.5
20210825	89.5
20210826	89.1
20210827	88.7
20210827	88.4
20210909	90.6
20210910	90.6
20210911	91.1
20210912	90.6
20210913	90.3
20210914	89.9
20210916	89.9
20210917	89.7
20210918	89.5
20210919	90.0
20210920	89.6
20210921	90.7
20210922	89.6
20210923	91.7
20210924	91.4
20210925	90.5
20210926	89.0
20210927	89.6
20210928	90.0
20210928	90.1
## steak and chips (and a glass of wine) for lunch :-(
20210929	89.0
20211001	89.6
20211001	89.3
20211002      89.1
20211003	90.0
20211004	89.7
20211007	88.8
20211008	89.0
20211009	89.5
20211010	89.5
20211011	89.6
20211012	89.6
# burger and onion rings for lunch - managed to recover with soup for dinner
20211013	89.5
20211014	88.2
20211015	89.8
20211016	89.6
20211017	88.7
20211018	88.7
20211019	89.6
20211020	90.7
20211021	89.6
20211023	89.6
20211024	90.0
20211025	90.0
20211026      88.8
20211030	90.8
20211031	90.4
20211101	90.7
20211102	91.4
20211102	90.6
20211103	90.4
20211104	89.7
20211105	90.9
20211107	89.1
20211108	89.4
20211109	89.7
20211110	89.9
20211111	89.3
20211112	89.5
20211112	89.3
20211113	89.0
20211114	89.8
20211115      89.3
20211116      89.7
20211117      89.9
20211119	89.3
20211120	90.1
20211126	90.7
20211127	90.4
20211128	90.1
20211128	90.3
20211129	90.5
20211201	90.4
20211202	91.1
20211203	90.8
20211204	89.7
20211205      90.0
20211206	90.0
20211207	89.3
20211208	89.8
20211209	89.5
20211210	88.9
20211211	89.4
20211212	89.0
20211213	89.7
20211214	90.6
20211216	90.5
20211219	90.5
## Back from Brussels
20211220      90.5
20211221	90.9
20211222	91.5
20211223	90.4
20211224	90.6
20211226	92.2
20211227	91.0
20211228	91.4
20211229	91.4
20211230	91.4
20211231	92.1
