31/12/2017  106.604459911688
10/01/2018  106.024018585553
20/01/2018  105.443577259418
30/01/2018  104.863135933283
09/02/2018  104.282694607148
19/02/2018  103.702253281013
01/03/2018  103.121811954878
11/03/2018  102.541370628743
21/03/2018  101.960929302608
31/03/2018  101.380487976474
10/04/2018  100.800046650339
20/04/2018  100.219605324204
30/04/2018  99.6391639980687
10/05/2018  99.0587226719338
20/05/2018  98.4782813457988
30/05/2018  97.8978400196639
09/06/2018  97.317398693529
19/06/2018  96.736957367394
29/06/2018  96.1565160412591
09/07/2018  95.5760747151241
19/07/2018  94.9956333889892
29/07/2018  94.4151920628543
08/08/2018  93.8347507367193
18/08/2018  93.2543094105844
28/08/2018  92.6738680844494
07/09/2018  92.0934267583145
17/09/2018  91.5129854321796
27/09/2018  90.9325441060446
07/10/2018  90.3521027799097
17/10/2018  89.7716614537747
27/10/2018  89.1912201276398
06/11/2018  88.6107788015049
16/11/2018  88.0303374753699
26/11/2018  87.449896149235
06/12/2018  86.8694548231
16/12/2018  86.2890134969651
26/12/2018  85.7085721708302
05/01/2019  85.1281308446952
15/01/2019  84.5476895185603
25/01/2019  83.9672481924253
