## This is a hack 
## all the dates are given as the current year (now 2021) so they will show up as comparison
20210107	101.6
### Holy mother of fucks
20210108	100.6
20210109	100.9
20210110	100.8
20210111	99.9
20210112	101.00
20210113	100.8
20210114	99.9
20210115	100.4
20210116	100.0
20210117	100.3
20210118	100.4
20210119	100.8
20210120	100.4
20210121	101.1
20210121	99.9
20210122	100.6
20210123	100.2
20210124	100.3
20210125	100.8
20210126	101.7
20210127	101.1
20210128	100.7
20210129	100.8
20210130	100.9
20210131	101.3
### Double plus fuck
20210201	101.7
## Five pints!
20210202	101.6
20210203	101.7
20210205	101.4
20210206	101.7
20210207	100.9
20210208	101.4
20210209	101.0
20210210	100.5
20210211	99.6
20210212	100.4
20210213	100.0
20210214	100.8
20210215	101.9
20210216	102.9
20210217	101.3
20210218	101.0
20210219	101.3
20210220	101.5
20210224	101.3
20210225	101.3
20210226	102.4
20210227	102.0
20210228	102.1
20210229	102.5
20210301	101.3
20210302	101.9
20210303	101.3
20210304	101.1
20210305	101.7
20210306	101.4
20210307	102.0
20210308	101.7
20210309	101.5
20210310	102.3
20210310	102.3
20210310	102.7
20210311	103.4
20210314	103.0
20210315	103.8
20210315	103.4
20210316	102.5
20210317	101.6
20210318	102.2
20210319	102.7
20210320	103.1
20210321	101.9
20210322	101.8
20210323	101.3
20210324	101.3
20210325	102.0
20210326	100.9
20210327	101.5
20210328	101.5
20210329	101.7
20210330	102.5
20210331	102.2
20210401	102.2
20210402	103.1
20210403	102.5
20210404	102.2
20210405	103.6
20210406	102.3
20210407	102.9
20210408	102.8
20210409	103.2
20210410	103.9
20210411	102.4
20210412	102.5
20210413	104.3
20210414	102.8
20210415	102.7
20210417	103.3
20210418	102.4
20210419	102.6
20210421	103.3
20210422	103.8
20210423	103.4
20210424	103.3
20210425	103.8
20210426	104.0
20210427	103.6
20210428	103.4
20210429	103.2
20210430	103.3
20210501	103.9
20210502	103.5
20210503	104.0
20210504	103.1
20210505	103.2
20210506	103.3
20210507	103.7
20210508	102.7
20210509	103.0
20210510	104.2
20210511	104.2
20210512	104.6
20210513	105.1
20210514	104.3
20210516	104.3
20210517	104.5
20210517	104.2 
## Post poo
20210518	103.9
20210519	105.4
20210520	105.1
20210521	105.6
20210522	104.8
20210523	105.1
20210524	104.3
20210525	104.8
20210526	105.4
20210527	105.4
20210528	105.1
20210529	106.1
## Fuckety fuck
20210530	105.4
20210531	105.2
20210601	105.2
20210602	105.7
20210603	105.1
20210604	105.7
20210605	104.6
20210606	104.7
20210607	105.1
20210608	105.2
20210609	104.4
20210610	104.6
20210611	104.7
20210612	104.7
20210613	104.2
20210614	104.7
20210615	105.5
20210616	105.0
20210617	104.6
20210618	105.2
20210619	105.2
20210620	105.0
20210621	105.4
20210622	106.3
20210623	105.4
20210624	104.5
20210625	105.2
20210626	105.0
20210627	105.3
20210628	105.8
20210630	105.2
20210701	105.3
20210702	106.3
20210703	105.3
20210705	106.0
20210706	106.5
20210707	105.2
20210708	106.3
20210709	105.6
20210710	107.0
# Fuck
20210711	106.0
20210712	105.9
20210713	106.0
20210714	105.8
20210715	106.2
20210716	106.3
20210717	106.2
20210718	106.5
20210719	106.3
20210720	106.9
20210721	106.5
20210722	106.3
20210723	105.8
20210724	105.7
20210725	105.7
20210726	106.0
20210727	106.5
20210727	106.1
20210728	105.9
20210729	107.2
20210729	106.8
20210730	105.7
20210731	105.3
20210801	105.7
20210802	105.8
20210803	105.4
20210804	105.5
20210805	105.6
20210806	105.5
20210819	106.2
20210825	106.4
20210826	107.2
20210827	108.2
20210828	108.7
20210829	108.9
20210831	108.3
20210901	108.3
20210902	108.0
20210903	107.3
20210904	107.6
20210905	107.8
20210906	107.5
## Monday
20210907	107.0
20210908	107.1
20210909	107.3
20210910	107.5
20210911	107.5
20210912	107.3
20210913	106.9
20210914	107.3
20210915	107.5
20210916	107.4
20210917	107.7
20210918	107.1
20210919	107.0
20210920	106.7
20210921	107.4
20210922	107.4
20210923	108.0
20210924	108.2
20210925	108.2
20210926	108.4
20210927	107.2
20210928	107.7
20210929	107.8
20211001	108.5
20211002	108.9
20211004	108.4
20211005	108.6
20211006	108.0
20211007	108.4
20211008	108.7
20211009	108.6
20211010	107.9
20211011	108.5
20211012	108.6
20211013	107.9
20211014	109.1
20211015	109.4
20211016	109.6
20211017	108.9
20211018	109.0
20211019	109.4
20211020	108.5
20211021	109.1
20211022	108.9
20211023	108.5
20211024	109.5
20211025	109.1
20211026	108.6
20211027	108.5
20211028	109.4
20211029	109.4
20211030	108.8
20211031	108.4
20211101	109.1
20211102	108.5
20211103	109.8
20211104	108.3
20211105	108.7
20211106	107.7
20211107	107.7
20211108	107.8
20211109	108.4
20211110	108.0
20211111	107.7
20211112	107.8
20211113	108.5
20211114	107.9
20211115	107.5
20211116	108.0
20211117	107.7
20211118	108.4
# :-(
20211119	108.7
20211120	109.4
20211121	108.6
20211122	108.2
20211123	108.7
20211124	108.2
20211125	108.0
20211126	108.2
#Beer
20211127	108.8
20211128	108.1
20211129	107.3
20211130	107.4
20211201	108.5
20211202	108.1
20211203	107.7
20211204	108.0
20211205	108.4
20211206	108.4
20211207	108.4
20211208	108.6
20211209	108.6
20211210	109.2
20211211	109.2
20211212	109.0
20211213	109.0
#Fucking fuck
20211214	109.2
20211216	109.9
20211217	108.5
20211218	109.0
20211222	108.6
20211223	109.9
20211225	109.6
20211226	109.5
20211227	108.5
20211229	108.6
20211230	109.0
20211231	109.4
20210101	109.5
20210102	109.7	
