20220101	6.0	6
20220102	6.0	12
20220103	6.1	18.1
20220104	1.1	19.2
20220109	2.0	21.2
20220109	2.4	23.6
20220204	3.5	27.1
20220206	1.0	28.1
20220206	0.7	28.8
20220206	0.5	29.3
20220207	4.2	33.5
20220211	5.8	39.3
20220220	3.4	42.7
20220507	2.0	44.7
20220508	4.1	48.8
20220831	2.9	51.7
20220902	3.0	54.7
