08/01/2017 61.6549501698319
09/01/2017 63.8377861552144
09/01/2017 63.8377861552144
10/01/2017 66.020622140597
10/01/2017 66.020622140597
11/01/2017 68.2034581259795
11/01/2017 68.2034581259795
13/01/2017 72.5691300967592
13/01/2017 72.5691300967592
16/01/2017 79.1176380529068
17/01/2017 81.3004740383039
17/01/2017 81.3004740383039
18/01/2017 83.4833100236865
18/01/2017 83.4833100236865
19/01/2017 85.6661460090691
19/01/2017 85.6661460090691
19/01/2017 85.6661460090691
20/01/2017 87.8489819944516
20/01/2017 87.8489819944516
20/01/2017 87.8489819944516
23/01/2017 94.3974899506138
23/01/2017 94.3974899506138
23/01/2017 94.3974899506138
23/01/2017 94.3974899506138
24/01/2017 96.5803259359964
24/01/2017 96.5803259359964
24/01/2017 96.5803259359964
24/01/2017 96.5803259359964
26/01/2017 100.945997906761
26/01/2017 100.945997906761
27/01/2017 103.128833892159
27/01/2017 103.128833892159
27/01/2017 103.128833892159
30/01/2017 109.677341848306
31/01/2017 111.860177833689
31/01/2017 111.860177833689
01/02/2017 114.043013819086
01/02/2017 114.043013819086
01/02/2017 114.043013819086
04/02/2017 120.591521775234
04/02/2017 120.591521775234
05/02/2017 122.774357760616
05/02/2017 122.774357760616
06/02/2017 124.957193746013
07/02/2017 127.140029731396
08/02/2017 129.322865716778
08/02/2017 129.322865716778
09/02/2017 131.505701702161
10/02/2017 133.688537687543
11/02/2017 135.871373672941
11/02/2017 135.871373672941
11/02/2017 135.871373672941
12/02/2017 138.054209658323
12/02/2017 138.054209658323
13/02/2017 140.237045643706
15/02/2017 144.602717614471
16/02/2017 146.785553599868
17/02/2017 148.96838958525
17/02/2017 148.96838958525
17/02/2017 148.96838958525
21/02/2017 157.699733526795
21/02/2017 157.699733526795
22/02/2017 159.882569512178
22/02/2017 159.882569512178
23/02/2017 162.06540549756
23/02/2017 162.06540549756
24/02/2017 164.248241482943
25/02/2017 166.431077468325
26/02/2017 168.613913453722
27/02/2017 170.796749439105
27/02/2017 170.796749439105
28/02/2017 172.979585424488
28/02/2017 172.979585424488
28/02/2017 172.979585424488
01/03/2017 175.16242140987
01/03/2017 175.16242140987
02/03/2017 177.345257395267
02/03/2017 177.345257395267
03/03/2017 179.52809338065
03/03/2017 179.52809338065
04/03/2017 181.710929366032
05/03/2017 183.893765351415
05/03/2017 183.893765351415
05/03/2017 183.893765351415
06/03/2017 186.076601336797
06/03/2017 186.076601336797
06/03/2017 186.076601336797
07/03/2017 188.259437322195
07/03/2017 188.259437322195
07/03/2017 188.259437322195
08/03/2017 190.442273307577
08/03/2017 190.442273307577
08/03/2017 190.442273307577
09/03/2017 192.62510929296
09/03/2017 192.62510929296
09/03/2017 192.62510929296
10/03/2017 194.807945278342
10/03/2017 194.807945278342
11/03/2017 196.990781263725
11/03/2017 196.990781263725
11/03/2017 196.990781263725
12/03/2017 199.173617249122
13/03/2017 201.356453234504
13/03/2017 201.356453234504
13/03/2017 201.356453234504
14/03/2017 203.539289219887
15/03/2017 205.72212520527
15/03/2017 205.72212520527
17/03/2017 210.087797176049
17/03/2017 210.087797176049
18/03/2017 212.270633161432
18/03/2017 212.270633161432
20/03/2017 216.636305132197
20/03/2017 216.636305132197
20/03/2017 216.636305132197
21/03/2017 218.819141117579
21/03/2017 218.819141117579
21/03/2017 218.819141117579
22/03/2017 221.001977102977
22/03/2017 221.001977102977
23/03/2017 223.184813088359
23/03/2017 223.184813088359
23/03/2017 223.184813088359
24/03/2017 225.367649073742
24/03/2017 225.367649073742
24/03/2017 225.367649073742
25/03/2017 227.550485059124
25/03/2017 227.550485059124
26/03/2017 229.733321044507
26/03/2017 229.733321044507
27/03/2017 231.916157029904
27/03/2017 231.916157029904
27/03/2017 231.916157029904
28/03/2017 234.098993015286
28/03/2017 234.098993015286
28/03/2017 234.098993015286
29/03/2017 236.281829000669
29/03/2017 236.281829000669
30/03/2017 238.464664986052
30/03/2017 238.464664986052
03/04/2017 247.196008927596
04/04/2017 249.378844912979
04/04/2017 249.378844912979
05/04/2017 251.561680898361
05/04/2017 251.561680898361
05/04/2017 251.561680898361
06/04/2017 253.744516883758
07/04/2017 255.927352869141
07/04/2017 255.927352869141
08/04/2017 258.110188854524
08/04/2017 258.110188854524
09/04/2017 260.293024839906
09/04/2017 260.293024839906
10/04/2017 262.475860825289
11/04/2017 264.658696810686
12/04/2017 266.841532796068
13/04/2017 269.024368781451
15/04/2017 273.390040752216
16/04/2017 275.572876737613
17/04/2017 277.755712722996
17/04/2017 277.755712722996
17/04/2017 277.755712722996
18/04/2017 279.938548708378
18/04/2017 279.938548708378
19/04/2017 282.121384693761
19/04/2017 282.121384693761
20/04/2017 284.304220679143
21/04/2017 286.48705666454
21/04/2017 286.48705666454
22/04/2017 288.669892649923
24/04/2017 293.035564620688
24/04/2017 293.035564620688
24/04/2017 293.035564620688
25/04/2017 295.218400606071
25/04/2017 295.218400606071
25/04/2017 295.218400606071
26/04/2017 297.401236591468
26/04/2017 297.401236591468
27/04/2017 299.58407257685
27/04/2017 299.58407257685
27/04/2017 299.58407257685
28/04/2017 301.766908562233
29/04/2017 303.949744547615
01/05/2017 308.315416518395
02/05/2017 310.498252503778
02/05/2017 310.498252503778
02/05/2017 310.498252503778
02/05/2017 310.498252503778
03/05/2017 312.68108848916
03/05/2017 312.68108848916
04/05/2017 314.863924474543
04/05/2017 314.863924474543
05/05/2017 317.04676045994
05/05/2017 317.04676045994
05/05/2017 317.04676045994
06/05/2017 319.229596445322
06/05/2017 319.229596445322
06/05/2017 319.229596445322
07/05/2017 321.412432430705
07/05/2017 321.412432430705
08/05/2017 323.595268416087
08/05/2017 323.595268416087
10/05/2017 327.960940386867
12/05/2017 332.326612357632
12/05/2017 332.326612357632
13/05/2017 334.509448343015
13/05/2017 334.509448343015
14/05/2017 336.692284328397
14/05/2017 336.692284328397
16/05/2017 341.057956299177
17/05/2017 343.24079228456
18/05/2017 345.423628269942
19/05/2017 347.606464255325
22/05/2017 354.154972211487
22/05/2017 354.154972211487
22/05/2017 354.154972211487
23/05/2017 356.337808196869
23/05/2017 356.337808196869
24/05/2017 358.520644182252
25/05/2017 360.703480167649
27/05/2017 365.069152138414
27/05/2017 365.069152138414
30/05/2017 371.617660094576
30/05/2017 371.617660094576
31/05/2017 373.800496079959
31/05/2017 373.800496079959
01/06/2017 375.983332065342
01/06/2017 375.983332065342
01/06/2017 375.983332065342
02/06/2017 378.166168050724
02/06/2017 378.166168050724
04/06/2017 382.531840021504
04/06/2017 382.531840021504
04/06/2017 382.531840021504
06/06/2017 386.897511992269
06/06/2017 386.897511992269
06/06/2017 386.897511992269
08/06/2017 391.263183963034
09/06/2017 393.446019948431
17/06/2017 410.908707831506
18/06/2017 413.091543816889
19/06/2017 415.274379802286
20/06/2017 417.457215787668
20/06/2017 417.457215787668
26/06/2017 430.554231699978
28/06/2017 434.919903670758
29/06/2017 437.10273965614
30/06/2017 439.285575641523
30/06/2017 439.285575641523
03/07/2017 445.834083597685
04/07/2017 448.016919583068
19/08/2017 548.427374910796
20/08/2017 550.610210896179
25/08/2017 561.524390823106
26/08/2017 563.707226808503
28/08/2017 568.072898779268
03/09/2017 581.169914691578
04/09/2017 583.352750676961
06/09/2017 587.71842264774
07/09/2017 589.901258633123
07/09/2017 589.901258633123
08/09/2017 592.084094618505
09/09/2017 594.266930603888
07/11/2017 723.054253741633
08/11/2017 725.23708972703
08/11/2017 725.23708972703
09/11/2017 727.419925712413
03/12/2017 779.807989361667
07/12/2017 788.539333303197
07/12/2017 788.539333303197
16/12/2017 808.184857171669
16/12/2017 808.184857171669
21/12/2017 819.099037098596
28/12/2017 834.378888996303
29/12/2017 836.561724981686
