Lat , Long
51.52634328121, -0.0278036056848647
51.5242235765595, -0.0195797874672618
51.5191065634572, -0.0161746771292982
51.5139901252037, -0.01958163510283
51.5118709954022, -0.0278036056848647
51.5139901252037, -0.0360255762668994
51.5191065634572, -0.0394325342404312
51.5242235765595, -0.0360274239024676
